"scientific_name","timePeriod","n_grids"
"Carpodacus rodochroa","2014",12
"Carpodacus rodochroa","2015",18
"Carpodacus rodochroa","2016",27
"Carpodacus rodochroa","2017",34
"Carpodacus rodochroa","2018",29
"Carpodacus rodochroa","2019",34
"Carpodacus rodochroa","2020",37
"Carpodacus rodochroa","2021",48
"Carpodacus rodochroa","2022",49
"Carpodacus rodochroa","pre2000",10
"Carpodacus rodopeplus","2000-2006",2
"Carpodacus rodopeplus","2007-2010",1
"Carpodacus rodopeplus","2011-2012",1
"Carpodacus rodopeplus","2013",3
"Carpodacus rodopeplus","2014",2
"Carpodacus rodopeplus","2015",6
"Carpodacus rodopeplus","2016",6
"Carpodacus rodopeplus","2017",6
"Carpodacus rodopeplus","2018",5
"Carpodacus rodopeplus","2019",8
"Carpodacus rodopeplus","2020",10
"Carpodacus rodopeplus","2021",7
"Carpodacus rodopeplus","2022",7
"Carpodacus rodopeplus","pre2000",3
"Carpodacus rubicilla","2000-2006",7
"Carpodacus rubicilla","2007-2010",2
"Carpodacus rubicilla","2011-2012",4
"Carpodacus rubicilla","2013",6
"Carpodacus rubicilla","2014",8
"Carpodacus rubicilla","2015",5
"Carpodacus rubicilla","2016",14
"Carpodacus rubicilla","2017",14
"Carpodacus rubicilla","2018",15
"Carpodacus rubicilla","2019",17
"Carpodacus rubicilla","2020",12
"Carpodacus rubicilla","2021",23
"Carpodacus rubicilla","2022",27
"Carpodacus rubicilla","pre2000",7
"Carpodacus rubicilloides","2000-2006",7
"Carpodacus rubicilloides","2007-2010",2
"Carpodacus rubicilloides","2011-2012",2
"Carpodacus rubicilloides","2013",1
"Carpodacus rubicilloides","2014",3
"Carpodacus rubicilloides","2015",3
"Carpodacus rubicilloides","2016",4
"Carpodacus rubicilloides","2017",4
"Carpodacus rubicilloides","2018",4
"Carpodacus rubicilloides","2019",5
"Carpodacus rubicilloides","2020",3
"Carpodacus rubicilloides","2021",8
"Carpodacus rubicilloides","2022",7
"Carpodacus rubicilloides","pre2000",4
"Carpodacus sillemi","pre2000",1
"Carpodacus sipahi","2000-2006",5
"Carpodacus sipahi","2007-2010",10
"Carpodacus sipahi","2011-2012",12
"Carpodacus sipahi","2013",9
"Carpodacus sipahi","2014",6
"Carpodacus sipahi","2015",16
"Carpodacus sipahi","2016",16
"Carpodacus sipahi","2017",16
"Carpodacus sipahi","2018",17
"Carpodacus sipahi","2019",19
"Carpodacus sipahi","2020",11
"Carpodacus sipahi","2021",20
"Carpodacus sipahi","2022",26
"Carpodacus sipahi","pre2000",3
"Carpodacus stoliczkae","2018",1
"Carpodacus stoliczkae","2022",1
"Carpodacus subhimachalus","2000-2006",1
"Carpodacus subhimachalus","2007-2010",4
"Carpodacus subhimachalus","2011-2012",3
"Carpodacus subhimachalus","2013",3
"Carpodacus subhimachalus","2014",4
"Carpodacus subhimachalus","2015",6
"Carpodacus subhimachalus","2016",5
"Carpodacus subhimachalus","2017",5
"Carpodacus subhimachalus","2018",9
"Carpodacus subhimachalus","2019",9
"Carpodacus subhimachalus","2020",5
"Carpodacus subhimachalus","2021",7
"Carpodacus subhimachalus","2022",7
"Carpodacus subhimachalus","pre2000",1
"Carpodacus thura","2000-2006",3
"Carpodacus thura","2007-2010",5
"Carpodacus thura","2011-2012",5
"Carpodacus thura","2013",2
"Carpodacus thura","2014",3
"Carpodacus thura","2015",8
"Carpodacus thura","2016",4
"Carpodacus thura","2017",8
"Carpodacus thura","2018",10
"Carpodacus thura","2019",12
"Carpodacus thura","2020",7
"Carpodacus thura","2021",11
"Carpodacus thura","2022",12
"Carpodacus thura","pre2000",2
"Carpodacus vinaceus","2000-2006",2
"Carpodacus vinaceus","2007-2010",1
"Carpodacus vinaceus","2011-2012",1
"Carpodacus vinaceus","2021",2
"Carpodacus vinaceus","2022",2
"Carpodacus vinaceus","pre2000",1
"Carpospiza brachydactyla","2011-2012",3
"Carpospiza brachydactyla","2015",1
"Carpospiza brachydactyla","2019",3
"Carpospiza brachydactyla","2020",2
"Carpospiza brachydactyla","2022",2
"Catreus wallichii","2000-2006",2
"Catreus wallichii","2007-2010",2
"Catreus wallichii","2011-2012",6
"Catreus wallichii","2013",2
"Catreus wallichii","2014",2
"Catreus wallichii","2015",4
"Catreus wallichii","2016",5
"Catreus wallichii","2017",9
"Catreus wallichii","2018",6
"Catreus wallichii","2019",5
"Catreus wallichii","2020",5
"Catreus wallichii","2021",11
"Catreus wallichii","2022",10
"Catreus wallichii","pre2000",3
"Cecropis daurica","2000-2006",165
"Cecropis daurica","2007-2010",183
"Cecropis daurica","2011-2012",158
"Cecropis daurica","2013",155
"Cecropis daurica","2014",272
"Cecropis daurica","2015",369
"Cecropis daurica","2016",463
"Cecropis daurica","2017",541
"Cecropis daurica","2018",569
"Cecropis daurica","2019",665
"Cecropis daurica","2020",616
"Cecropis daurica","2021",744
"Cecropis daurica","2022",678
"Cecropis daurica","pre2000",156
"Cecropis striolata","2000-2006",2
"Cecropis striolata","2007-2010",2
"Cecropis striolata","2011-2012",4
"Cecropis striolata","2013",5
"Cecropis striolata","2014",8
"Cecropis striolata","2015",5
"Cecropis striolata","2016",14
"Cecropis striolata","2017",7
"Cecropis striolata","2018",9
"Cecropis striolata","2019",13
"Cecropis striolata","2020",12
"Cecropis striolata","2021",15
"Cecropis striolata","2022",15
"Cecropis striolata","pre2000",2
"Centropus andamanensis","2000-2006",2
"Centropus andamanensis","2007-2010",6
"Centropus andamanensis","2011-2012",7
"Centropus andamanensis","2013",6
"Centropus andamanensis","2014",8
"Centropus andamanensis","2015",8
"Centropus andamanensis","2016",9
"Centropus andamanensis","2017",14
"Centropus andamanensis","2018",13
"Centropus andamanensis","2019",14
"Centropus andamanensis","2020",15
"Centropus andamanensis","2021",14
"Centropus andamanensis","2022",15
"Centropus andamanensis","pre2000",3
"Centropus bengalensis","2000-2006",17
"Centropus bengalensis","2007-2010",22
"Centropus bengalensis","2011-2012",14
"Centropus bengalensis","2013",10
"Centropus bengalensis","2014",18
"Centropus bengalensis","2015",21
"Centropus bengalensis","2016",34
"Centropus bengalensis","2017",43
"Centropus bengalensis","2018",58
"Centropus bengalensis","2019",54
"Centropus bengalensis","2020",57
"Centropus bengalensis","2021",61
"Centropus bengalensis","2022",62
"Centropus bengalensis","pre2000",11
"Centropus sinensis","2000-2006",196
"Centropus sinensis","2007-2010",241
"Centropus sinensis","2011-2012",257
"Centropus sinensis","2013",214
"Centropus sinensis","2014",409
"Centropus sinensis","2015",539
"Centropus sinensis","2016",660
"Centropus sinensis","2017",764
"Centropus sinensis","2018",845
"Centropus sinensis","2019",931
"Centropus sinensis","2020",986
"Centropus sinensis","2021",1107
"Centropus sinensis","2022",1030
"Centropus sinensis","pre2000",180
"Cephalopyrus flammiceps","2000-2006",7
"Cephalopyrus flammiceps","2007-2010",3
"Cephalopyrus flammiceps","2011-2012",8
"Cephalopyrus flammiceps","2013",4
"Cephalopyrus flammiceps","2014",7
"Cephalopyrus flammiceps","2015",4
"Cephalopyrus flammiceps","2016",9
"Cephalopyrus flammiceps","2017",18
"Cephalopyrus flammiceps","2018",12
"Cephalopyrus flammiceps","2019",18
"Cephalopyrus flammiceps","2020",12
"Cephalopyrus flammiceps","2021",19
"Cephalopyrus flammiceps","2022",11
"Cephalopyrus flammiceps","pre2000",5
"Cercotrichas galactotes","2007-2010",3
"Cercotrichas galactotes","2011-2012",2
"Cercotrichas galactotes","2013",2
"Cercotrichas galactotes","2014",3
"Cercotrichas galactotes","2015",5
"Cercotrichas galactotes","2016",10
"Cercotrichas galactotes","2017",8
"Cercotrichas galactotes","2018",16
"Cercotrichas galactotes","2019",10
"Cercotrichas galactotes","2020",1
"Cercotrichas galactotes","2021",13
"Cercotrichas galactotes","pre2000",1
"Certhia discolor","2000-2006",3
"Certhia discolor","2007-2010",7
"Certhia discolor","2011-2012",7
"Certhia discolor","2013",7
"Certhia discolor","2014",7
"Certhia discolor","2015",9
"Certhia discolor","2016",10
"Certhia discolor","2017",11
"Certhia discolor","2018",14
"Certhia discolor","2019",13
"Certhia discolor","2020",6
"Certhia discolor","2021",16
"Certhia discolor","2022",15
"Certhia discolor","pre2000",4
"Certhia himalayana","2000-2006",21
"Certhia himalayana","2007-2010",27
"Certhia himalayana","2011-2012",19
"Certhia himalayana","2013",22
"Certhia himalayana","2014",33
"Certhia himalayana","2015",34
"Certhia himalayana","2016",43
"Certhia himalayana","2017",52
"Certhia himalayana","2018",62
"Certhia himalayana","2019",61
"Certhia himalayana","2020",58
"Certhia himalayana","2021",65
"Certhia himalayana","2022",68
"Certhia himalayana","pre2000",19
"Certhia hodgsoni","2000-2006",7
"Certhia hodgsoni","2007-2010",8
"Certhia hodgsoni","2011-2012",6
"Certhia hodgsoni","2013",3
"Certhia hodgsoni","2014",2
"Certhia hodgsoni","2015",9
"Certhia hodgsoni","2016",10
"Certhia hodgsoni","2017",15
"Certhia hodgsoni","2018",16
"Certhia hodgsoni","2019",15
"Certhia hodgsoni","2020",11
"Certhia hodgsoni","2021",17
"Certhia hodgsoni","2022",18
"Certhia hodgsoni","pre2000",9
"Certhia manipurensis","2017",1
"Certhia manipurensis","2019",1
"Certhia manipurensis","2022",2
"Certhia nipalensis","2000-2006",8
"Certhia nipalensis","2007-2010",9
"Certhia nipalensis","2011-2012",5
"Certhia nipalensis","2013",5
"Certhia nipalensis","2014",7
"Certhia nipalensis","2015",10
"Certhia nipalensis","2016",9
"Certhia nipalensis","2017",13
"Certhia nipalensis","2018",22
"Certhia nipalensis","2019",19
"Certhia nipalensis","2020",11
"Certhia nipalensis","2021",20
"Certhia nipalensis","2022",13
"Certhia nipalensis","pre2000",4
"Ceryle rudis","2000-2006",162
"Ceryle rudis","2007-2010",193
"Ceryle rudis","2011-2012",201
"Ceryle rudis","2013",177
"Ceryle rudis","2014",287
"Ceryle rudis","2015",375
"Ceryle rudis","2016",454
"Ceryle rudis","2017",509
"Ceryle rudis","2018",496
"Ceryle rudis","2019",568
"Ceryle rudis","2020",611
"Ceryle rudis","2021",725
"Ceryle rudis","2022",629
"Ceryle rudis","pre2000",147
"Cettia brunnifrons","2000-2006",15
"Cettia brunnifrons","2007-2010",19
"Cettia brunnifrons","2011-2012",15
"Cettia brunnifrons","2013",10
"Cettia brunnifrons","2014",15
"Cettia brunnifrons","2015",23
"Cettia brunnifrons","2016",23
"Cettia brunnifrons","2017",30
"Cettia brunnifrons","2018",27
"Cettia brunnifrons","2019",29
"Cettia brunnifrons","2020",20
"Cettia brunnifrons","2021",33
"Cettia brunnifrons","2022",38
"Cettia brunnifrons","pre2000",10
"Cettia castaneocoronata","2000-2006",20
"Cettia castaneocoronata","2007-2010",19
"Cettia castaneocoronata","2011-2012",21
"Cettia castaneocoronata","2013",11
"Cettia castaneocoronata","2014",19
"Cettia castaneocoronata","2015",23
"Cettia castaneocoronata","2016",31
"Cettia castaneocoronata","2017",28
"Cettia castaneocoronata","2018",35
"Cettia castaneocoronata","2019",39
"Cettia castaneocoronata","2020",36
"Cettia castaneocoronata","2021",46
"Cettia castaneocoronata","2022",40
"Cettia castaneocoronata","pre2000",11
"Cettia cetti","2000-2006",1
"Cettia cetti","2007-2010",1
"Cettia cetti","2015",2
"Cettia cetti","2017",1
"Cettia cetti","2018",1
"Cettia cetti","2019",4
"Cettia cetti","2020",2
"Cettia cetti","2021",1
"Cettia major","2000-2006",4
"Cettia major","2007-2010",4
"Cettia major","2011-2012",3
"Cettia major","2014",2
"Cettia major","2015",4
"Cettia major","2016",5
"Cettia major","2017",6
"Cettia major","2018",10
"Cettia major","2019",8
"Cettia major","2020",7
"Cettia major","2021",12
"Cettia major","2022",12
"Cettia major","pre2000",2
"Ceyx erithaca","2000-2006",2
"Ceyx erithaca","2007-2010",10
"Ceyx erithaca","2011-2012",10
"Ceyx erithaca","2013",11
"Ceyx erithaca","2014",18
"Ceyx erithaca","2015",20
"Ceyx erithaca","2016",27
"Ceyx erithaca","2017",29
"Ceyx erithaca","2018",26
"Ceyx erithaca","2019",32
"Ceyx erithaca","2020",34
"Ceyx erithaca","2021",30
"Ceyx erithaca","2022",29
"Ceyx erithaca","pre2000",3
"Chalcoparia singalensis","2000-2006",10
"Chalcoparia singalensis","2007-2010",8
"Chalcoparia singalensis","2011-2012",11
"Chalcoparia singalensis","2013",10
"Chalcoparia singalensis","2014",14
"Chalcoparia singalensis","2015",11
"Chalcoparia singalensis","2016",18
"Chalcoparia singalensis","2017",19
"Chalcoparia singalensis","2018",25
"Chalcoparia singalensis","2019",19
"Chalcoparia singalensis","2020",17
"Chalcoparia singalensis","2021",40
"Chalcoparia singalensis","2022",37
"Chalcoparia singalensis","pre2000",5
"Chalcophaps indica","2000-2006",67
"Chalcophaps indica","2007-2010",90
"Chalcophaps indica","2011-2012",87
"Chalcophaps indica","2013",71
"Chalcophaps indica","2014",99
"Chalcophaps indica","2015",137
"Chalcophaps indica","2016",171
"Chalcophaps indica","2017",187
"Chalcophaps indica","2018",193
"Chalcophaps indica","2019",216
"Chalcophaps indica","2020",193
"Chalcophaps indica","2021",237
"Chalcophaps indica","2022",236
"Chalcophaps indica","pre2000",57
"Charadrius alexandrinus","2000-2006",67
"Charadrius alexandrinus","2007-2010",79
"Charadrius alexandrinus","2011-2012",58
"Charadrius alexandrinus","2013",69
"Charadrius alexandrinus","2014",101
"Charadrius alexandrinus","2015",138
"Charadrius alexandrinus","2016",191
"Charadrius alexandrinus","2017",212
"Charadrius alexandrinus","2018",222
"Charadrius alexandrinus","2019",252
"Charadrius alexandrinus","2020",253
"Charadrius alexandrinus","2021",285
"Charadrius alexandrinus","2022",198
"Charadrius alexandrinus","pre2000",81
"Charadrius asiaticus","2000-2006",1
"Charadrius asiaticus","2007-2010",3
"Charadrius asiaticus","2013",1
"Charadrius asiaticus","2014",1
"Charadrius asiaticus","2016",3
"Charadrius asiaticus","2017",3
"Charadrius asiaticus","2018",1
"Charadrius asiaticus","2019",3
"Charadrius asiaticus","2020",3
"Charadrius asiaticus","2021",2
"Charadrius dubius","2000-2006",118
"Charadrius dubius","2007-2010",140
"Charadrius dubius","2011-2012",148
"Charadrius dubius","2013",152
"Charadrius dubius","2014",196
"Charadrius dubius","2015",279
"Charadrius dubius","2016",374
"Charadrius dubius","2017",416
"Charadrius dubius","2018",445
"Charadrius dubius","2019",521
"Charadrius dubius","2020",539
"Charadrius dubius","2021",585
"Charadrius dubius","2022",498
"Charadrius dubius","pre2000",128
"Charadrius hiaticula","2000-2006",3
"Charadrius hiaticula","2007-2010",4
"Charadrius hiaticula","2011-2012",1
"Charadrius hiaticula","2013",3
"Charadrius hiaticula","2014",4
"Charadrius hiaticula","2015",9
"Charadrius hiaticula","2016",7
"Charadrius hiaticula","2017",8
"Charadrius hiaticula","2018",6
"Charadrius hiaticula","2019",13
"Charadrius hiaticula","2020",10
"Charadrius hiaticula","2021",8
"Charadrius hiaticula","2022",12
"Charadrius hiaticula","pre2000",3
"Charadrius leschenaultii","2000-2006",14
"Charadrius leschenaultii","2007-2010",28
"Charadrius leschenaultii","2011-2012",28
"Charadrius leschenaultii","2013",20
"Charadrius leschenaultii","2014",35
"Charadrius leschenaultii","2015",43
"Charadrius leschenaultii","2016",37
"Charadrius leschenaultii","2017",53
"Charadrius leschenaultii","2018",60
"Charadrius leschenaultii","2019",70
"Charadrius leschenaultii","2020",64
"Charadrius leschenaultii","2021",83
"Charadrius leschenaultii","2022",52
"Charadrius leschenaultii","pre2000",30
"Charadrius mongolus","2000-2006",40
"Charadrius mongolus","2007-2010",49
"Charadrius mongolus","2011-2012",51
"Charadrius mongolus","2013",46
"Charadrius mongolus","2014",61
"Charadrius mongolus","2015",79
"Charadrius mongolus","2016",107
"Charadrius mongolus","2017",122
"Charadrius mongolus","2018",120
"Charadrius mongolus","2019",163
"Charadrius mongolus","2020",132
"Charadrius mongolus","2021",150
"Charadrius mongolus","2022",128
"Charadrius mongolus","pre2000",44
"Charadrius placidus","2000-2006",5
"Charadrius placidus","2007-2010",6
"Charadrius placidus","2011-2012",3
"Charadrius placidus","2013",3
"Charadrius placidus","2014",5
"Charadrius placidus","2015",7
"Charadrius placidus","2016",6
"Charadrius placidus","2017",3
"Charadrius placidus","2018",5
"Charadrius placidus","2019",8
"Charadrius placidus","2020",7
"Charadrius placidus","2021",6
"Charadrius placidus","2022",4
"Charadrius placidus","pre2000",2
"Charadrius veredus","pre2000",1
"Chelidorhynx hypoxanthus","2000-2006",33
"Chelidorhynx hypoxanthus","2007-2010",37
"Chelidorhynx hypoxanthus","2011-2012",32
"Chelidorhynx hypoxanthus","2013",20
"Chelidorhynx hypoxanthus","2014",31
"Chelidorhynx hypoxanthus","2015",41
"Chelidorhynx hypoxanthus","2016",55
"Chelidorhynx hypoxanthus","2017",59
"Chelidorhynx hypoxanthus","2018",69
"Chelidorhynx hypoxanthus","2019",69
"Chelidorhynx hypoxanthus","2020",63
"Chelidorhynx hypoxanthus","2021",78
"Chelidorhynx hypoxanthus","2022",65
"Chelidorhynx hypoxanthus","pre2000",24
"Chlamydotis macqueenii","2000-2006",8
"Chlamydotis macqueenii","2007-2010",11
"Chlamydotis macqueenii","2011-2012",7
"Chlamydotis macqueenii","2013",11
"Chlamydotis macqueenii","2014",8
"Chlamydotis macqueenii","2015",9
"Chlamydotis macqueenii","2016",10
"Chlamydotis macqueenii","2017",9
"Chlamydotis macqueenii","2018",12
"Chlamydotis macqueenii","2019",9
"Chlamydotis macqueenii","2020",12
"Chlamydotis macqueenii","2021",9
"Chlamydotis macqueenii","2022",5
"Chlamydotis macqueenii","pre2000",5
"Chleuasicus atrosuperciliaris","2000-2006",1
"Chleuasicus atrosuperciliaris","2007-2010",1
"Chleuasicus atrosuperciliaris","2011-2012",4
"Chleuasicus atrosuperciliaris","2013",1
"Chleuasicus atrosuperciliaris","2014",1
"Chleuasicus atrosuperciliaris","2015",4
"Chleuasicus atrosuperciliaris","2016",6
"Chleuasicus atrosuperciliaris","2017",4
"Chleuasicus atrosuperciliaris","2018",5
"Chleuasicus atrosuperciliaris","2019",5
"Chleuasicus atrosuperciliaris","2020",6
"Chleuasicus atrosuperciliaris","2021",6
"Chleuasicus atrosuperciliaris","2022",5
"Chleuasicus atrosuperciliaris","pre2000",1
"Chlidonias hybrida","2000-2006",93
"Chlidonias hybrida","2007-2010",121
"Chlidonias hybrida","2011-2012",93
"Chlidonias hybrida","2013",111
"Chlidonias hybrida","2014",148
"Chlidonias hybrida","2015",186
"Chlidonias hybrida","2016",258
"Chlidonias hybrida","2017",276
"Chlidonias hybrida","2018",296
"Chlidonias hybrida","2019",342
"Chlidonias hybrida","2020",337
"Chlidonias hybrida","2021",371
"Chlidonias hybrida","2022",318
"Chlidonias hybrida","pre2000",88
"Chlidonias leucopterus","2000-2006",2
"Chlidonias leucopterus","2007-2010",8
"Chlidonias leucopterus","2011-2012",2
"Chlidonias leucopterus","2013",3
"Chlidonias leucopterus","2014",3
"Chlidonias leucopterus","2015",12
"Chlidonias leucopterus","2016",10
"Chlidonias leucopterus","2017",21
"Chlidonias leucopterus","2018",16
"Chlidonias leucopterus","2019",19
"Chlidonias leucopterus","2020",11
"Chlidonias leucopterus","2021",23
"Chlidonias leucopterus","2022",14
"Chlidonias leucopterus","pre2000",10
"Chlidonias niger","2014",1
"Chlidonias niger","2015",1
"Chlidonias niger","2016",1
